name,description,signature,url
"mxnet.ndarray.broadcast_axis","Broadcasts the input array over particular axes.","mxnet.ndarray.broadcast_axis(data=None\, axis=_Null\, size=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_axis"
"mxnet.ndarray.broadcast_div","Returns element-wise division of the input arrays with broadcasting.","mxnet.ndarray.broadcast_div(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_div"
"mxnet.ndarray.broadcast_equal","Returns the result of element-wise equal to (==) comparison operation with broadcasting.","mxnet.ndarray.broadcast_equal(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_equal"
"mxnet.ndarray.broadcast_greater","Returns the result of element-wise greater than (>) comparison operation with broadcasting.","mxnet.ndarray.broadcast_greater(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_greater"
"mxnet.ndarray.broadcast_greater_equal","Returns the result of element-wise greater than or equal to (>=) comparison operation with broadcasting.","mxnet.ndarray.broadcast_greater_equal(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_greater_equal"
"mxnet.ndarray.broadcast_hypot","Returns the hypotenuse of a right angled triangle\, given its “legs” with broadcasting.","mxnet.ndarray.broadcast_hypot(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_hypot"
"mxnet.ndarray.broadcast_lesser","Returns the result of element-wise lesser than (<) comparison operation with broadcasting.","mxnet.ndarray.broadcast_lesser(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_lesser"
"mxnet.ndarray.broadcast_lesser_equal","Returns the result of element-wise lesser than or equal to (<=) comparison operation with broadcasting.","mxnet.ndarray.broadcast_lesser_equal(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_lesser_equal"
"mxnet.ndarray.broadcast_like","Broadcasts lhs to have the same shape as rhs.","mxnet.ndarray.broadcast_like(lhs=None\, rhs=None\, lhs_axes=_Null\, rhs_axes=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_like"
"mxnet.ndarray.broadcast_logical_and","Returns the result of element-wise logical and with broadcasting.","mxnet.ndarray.broadcast_logical_and(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_logical_and"
"mxnet.ndarray.broadcast_logical_or","Returns the result of element-wise logical or with broadcasting.","mxnet.ndarray.broadcast_logical_or(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_logical_or"
"mxnet.ndarray.broadcast_logical_xor","Returns the result of element-wise logical xor with broadcasting.","mxnet.ndarray.broadcast_logical_xor(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_logical_xor"
"mxnet.ndarray.broadcast_maximum","Returns element-wise maximum of the input arrays with broadcasting.","mxnet.ndarray.broadcast_maximum(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_maximum"
"mxnet.ndarray.broadcast_minimum","Returns element-wise minimum of the input arrays with broadcasting.","mxnet.ndarray.broadcast_minimum(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_minimum"
"mxnet.ndarray.broadcast_minus","Returns element-wise difference of the input arrays with broadcasting.","mxnet.ndarray.broadcast_minus(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_minus"
"mxnet.ndarray.broadcast_mod","Returns element-wise modulo of the input arrays with broadcasting.","mxnet.ndarray.broadcast_mod(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_mod"
"mxnet.ndarray.broadcast_mul","Returns element-wise product of the input arrays with broadcasting.","mxnet.ndarray.broadcast_mul(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_mul"
"mxnet.ndarray.broadcast_not_equal","Returns the result of element-wise not equal to (!=) comparison operation with broadcasting.","mxnet.ndarray.broadcast_not_equal(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_not_equal"
"mxnet.ndarray.broadcast_plus","Returns element-wise sum of the input arrays with broadcasting.","mxnet.ndarray.broadcast_plus(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_plus"
"mxnet.ndarray.broadcast_power","Returns result of first array elements raised to powers from second array\, element-wise with broadcasting.","mxnet.ndarray.broadcast_power(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_power"
"mxnet.ndarray.broadcast_sub","Returns element-wise difference of the input arrays with broadcasting.","mxnet.ndarray.broadcast_sub(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_sub"
"mxnet.ndarray.broadcast_to","Broadcasts the input array to a new shape.","mxnet.ndarray.broadcast_to(data=None\, shape=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.broadcast_to"
"mxnet.ndarray.cast","Casts all elements of the input to a new type.","mxnet.ndarray.cast(data=None\, dtype=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.cast"
"mxnet.ndarray.cast_storage","Casts tensor storage type to the new type.","mxnet.ndarray.cast_storage(data=None\, stype=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.cast_storage"
"mxnet.ndarray.cbrt","Returns element-wise cube-root value of the input.","mxnet.ndarray.cbrt(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.cbrt"
"mxnet.ndarray.cbrt","Returns element-wise cube-root value of the input.","mxnet.ndarray.cbrt(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.cbrt"
"mxnet.ndarray.ceil","Returns element-wise ceiling of the input.","mxnet.ndarray.ceil(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.ceil"
"mxnet.ndarray.ceil","Returns element-wise ceiling of the input.","mxnet.ndarray.ceil(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.ceil"
"mxnet.ndarray.choose_element_0index","Picks elements from an input array according to the input indices along the given axis.","mxnet.ndarray.choose_element_0index(data=None\, index=None\, axis=_Null\, keepdims=_Null\, mode=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.choose_element_0index"
"mxnet.ndarray.clip","Clips (limits) the values in an array. Given an interval\, values outside the interval are clipped to the interval edges. Clipping x between a_min and a_max would be:: .. math:","mxnet.ndarray.clip(data=None\, a_min=_Null\, a_max=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.clip"
"mxnet.ndarray.clip","Clips (limits) the values in an array. Given an interval\, values outside the interval are clipped to the interval edges. Clipping x between a_min and a_max would be:: .. math:","mxnet.ndarray.clip(data=None\, a_min=_Null\, a_max=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.clip"
"mxnet.ndarray.col2im","Combining the output column matrix of im2col back to image array.","mxnet.ndarray.col2im(data=None\, output_size=_Null\, kernel=_Null\, stride=_Null\, dilate=_Null\, pad=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.col2im"
"mxnet.ndarray.concat","Joins input arrays along a given axis.","mxnet.ndarray.concat(*data\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.concat"
"mxnet.ndarray.concatenate","DEPRECATED\, use concat instead","mxnet.ndarray.concatenate(arrays\, axis=0\, always_copy=True)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.concatenate"
"mxnet.ndarray.cos","Computes the element-wise cosine of the input array.","mxnet.ndarray.cos(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.cos"
"mxnet.ndarray.cos","Computes the element-wise cosine of the input array.","mxnet.ndarray.cos(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.cos"
"mxnet.ndarray.cosh","Returns the hyperbolic cosine  of the input array\, computed element-wise.","mxnet.ndarray.cosh(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.cosh"
"mxnet.ndarray.cosh","Returns the hyperbolic cosine  of the input array\, computed element-wise.","mxnet.ndarray.cosh(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.cosh"
"mxnet.ndarray.crop","Slices a region of the array. .. note:: crop is deprecated. Use slice instead. This function returns a sliced array between the indices given by begin and end with the corresponding step. For an input array of shape=(d_0\, d_1\, ...\, d_n-1)\, slice operation with begin=(b_0\, b_1...b_m-1)\, end=(e_0\, e_1\, ...\, e_m-1)\, and step=(s_0\, s_1\, ...\, s_m-1)\, where m <= n\, results in an array with the shape (|e_0-b_0|/|s_0|\, ...\, |e_m-1-b_m-1|/|s_m-1|\, d_m\, ...\, d_n-1). The resulting array’s k-th dimension contains elements from the k-th dimension of the input array starting from index b_k (inclusive) with step s_k until reaching e_k (exclusive). If the k-th elements are None in the sequence of begin\, end\, and step\, the following rule will be used to set default values. If s_k is None\, set s_k=1. If s_k > 0\, set b_k=0\, e_k=d_k; else\, set b_k=d_k-1\, e_k=-1. The storage type of slice output depends on storage types of inputs - slice(csr) = csr - otherwise\, slice generates output with default storage .. note:: When input data storage type is csr\, it only supports","mxnet.ndarray.crop(data=None\, begin=_Null\, end=_Null\, step=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.crop"
"mxnet.ndarray.ctc_loss","Connectionist Temporal Classification Loss.","mxnet.ndarray.ctc_loss(data=None\, label=None\, data_lengths=None\, label_lengths=None\, use_data_lengths=_Null\, use_label_lengths=_Null\, blank_label=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.ctc_loss"
"mxnet.ndarray.cumsum","Return the cumulative sum of the elements along a given axis.","mxnet.ndarray.cumsum(a=None\, axis=_Null\, dtype=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.cumsum"
"mxnet.ndarray.degrees","Converts each element of the input array from radians to degrees.","mxnet.ndarray.degrees(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.degrees"
"mxnet.ndarray.degrees","Converts each element of the input array from radians to degrees.","mxnet.ndarray.degrees(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.degrees"
"mxnet.ndarray.depth_to_space","Rearranges(permutes) data from depth into blocks of spatial data. Similar to ONNX DepthToSpace operator: https://github.com/onnx/onnx/blob/master/docs/Operators.md#DepthToSpace. The output is a new tensor where the values from depth dimension are moved in spatial blocks to height and width dimension. The reverse of this operation is space_to_depth. .. math:","mxnet.ndarray.depth_to_space(data=None\, block_size=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.depth_to_space"
"mxnet.ndarray.depth_to_space","Rearranges(permutes) data from depth into blocks of spatial data. Similar to ONNX DepthToSpace operator: https://github.com/onnx/onnx/blob/master/docs/Operators.md#DepthToSpace. The output is a new tensor where the values from depth dimension are moved in spatial blocks to height and width dimension. The reverse of this operation is space_to_depth. .. math:","mxnet.ndarray.depth_to_space(data=None\, block_size=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.depth_to_space"
"mxnet.ndarray.diag","Extracts a diagonal or constructs a diagonal array.","mxnet.ndarray.diag(data=None\, k=_Null\, axis1=_Null\, axis2=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.diag"
"mxnet.ndarray.diag","Extracts a diagonal or constructs a diagonal array.","mxnet.ndarray.diag(data=None\, k=_Null\, axis1=_Null\, axis2=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.diag"
"mxnet.ndarray.divide","Returns element-wise division of the input arrays with broadcasting.","mxnet.ndarray.divide(lhs\, rhs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.divide"
"mxnet.ndarray.divide","Returns element-wise division of the input arrays with broadcasting.","mxnet.ndarray.divide(lhs\, rhs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.divide"
"mxnet.ndarray.dot","Dot product of two arrays.","mxnet.ndarray.dot(lhs=None\, rhs=None\, transpose_a=_Null\, transpose_b=_Null\, forward_stype=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.dot"
"mxnet.ndarray.elemwise_add","Adds arguments element-wise.","mxnet.ndarray.elemwise_add(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.elemwise_add"
"mxnet.ndarray.elemwise_div","Divides arguments element-wise.","mxnet.ndarray.elemwise_div(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.elemwise_div"
"mxnet.ndarray.elemwise_mul","Multiplies arguments element-wise.","mxnet.ndarray.elemwise_mul(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.elemwise_mul"
"mxnet.ndarray.elemwise_sub","Subtracts arguments element-wise.","mxnet.ndarray.elemwise_sub(lhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.elemwise_sub"
"mxnet.ndarray.empty","Returns a new array of given shape and type\, without initializing entries.","mxnet.ndarray.empty(shape\, ctx=None\, dtype=None\, stype=None)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.empty"
"mxnet.ndarray.equal","Returns the result of element-wise equal to (==) comparison operation with broadcasting.","mxnet.ndarray.equal(lhs\, rhs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.equal"
"mxnet.ndarray.erf","Returns element-wise gauss error function of the input.","mxnet.ndarray.erf(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.erf"
"mxnet.ndarray.erfinv","Returns element-wise inverse gauss error function of the input.","mxnet.ndarray.erfinv(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.erfinv"
"mxnet.ndarray.exp","Returns element-wise exponential value of the input.","mxnet.ndarray.exp(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.exp"
"mxnet.ndarray.exp","Returns element-wise exponential value of the input.","mxnet.ndarray.exp(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.exp"
"mxnet.ndarray.expand_dims","Inserts a new axis of size 1 into the array shape For example\, given x with shape (2\,3\,4)\, then expand_dims(x\, axis=1) will return a new array with shape (2\,1\,3\,4).","mxnet.ndarray.expand_dims(data=None\, axis=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.expand_dims"
"mxnet.ndarray.expm1","Returns exp(x) - 1 computed element-wise on the input.","mxnet.ndarray.expm1(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.expm1"
"mxnet.ndarray.expm1","Returns exp(x) - 1 computed element-wise on the input.","mxnet.ndarray.expm1(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.expm1"
"mxnet.ndarray.eye","Return a 2-D array with ones on the diagonal and zeros elsewhere.","mxnet.ndarray.eye(N\, M=0\, k=0\, ctx=None\, dtype=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.eye"
"mxnet.ndarray.fill_element_0index","Fill one element of each line(row for python\, column for R/Julia) in lhs according to index indicated by rhs and values indicated by mhs. This function assume rhs uses 0-based index.","mxnet.ndarray.fill_element_0index(lhs=None\, mhs=None\, rhs=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.fill_element_0index"
"mxnet.ndarray.fix","Returns element-wise rounded value to the nearest integer towards zero of the input.","mxnet.ndarray.fix(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.fix"
"mxnet.ndarray.fix","Returns element-wise rounded value to the nearest integer towards zero of the input.","mxnet.ndarray.fix(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.fix"
"mxnet.ndarray.flatten","Flattens the input array into a 2-D array by collapsing the higher dimensions. .. note:: Flatten is deprecated. Use flatten instead. For an input array with shape (d1\, d2\, ...\, dk)\, flatten operation reshapes the input array into an output array of shape (d1\, d2*...*dk). Note that the behavior of this function is different from numpy.ndarray.flatten\, which behaves similar to mxnet.ndarray.reshape((-1\,)). Example:","mxnet.ndarray.flatten(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.flatten"
"mxnet.ndarray.flip","Reverses the order of elements along given axis while preserving array shape. Note: reverse and flip are equivalent. We use reverse in the following examples. Examples:","mxnet.ndarray.flip(data=None\, axis=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.flip"
"mxnet.ndarray.flip","Reverses the order of elements along given axis while preserving array shape. Note: reverse and flip are equivalent. We use reverse in the following examples. Examples:","mxnet.ndarray.flip(data=None\, axis=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.flip"
"mxnet.ndarray.floor","Returns element-wise floor of the input.","mxnet.ndarray.floor(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.floor"
"mxnet.ndarray.floor","Returns element-wise floor of the input.","mxnet.ndarray.floor(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.floor"
"mxnet.ndarray.from_dlpack","Returns a NDArray backed by a dlpack tensor.","mxnet.ndarray.from_dlpack(dlpack)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.from_dlpack"
"mxnet.ndarray.from_numpy","Returns an MXNet’s ndarray backed by numpy’s ndarray. When zero_copy is set to be true\, this API consumes numpy’s ndarray and produces MXNet’s ndarray without having to copy the content. In this case\, we disallow users to modify the given numpy ndarray\, and it is suggested not to read the numpy ndarray as well for internal correctness.","mxnet.ndarray.from_numpy(ndarray\, zero_copy=True\, array_cls=<class 'mxnet.ndarray.ndarray.NDArray'>)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.from_numpy"
"mxnet.ndarray.ftml_update","The FTML optimizer described in FTML - Follow the Moving Leader in Deep Learning\, available at http://proceedings.mlr.press/v70/zheng17a/zheng17a.pdf.","mxnet.ndarray.ftml_update(weight=None\, grad=None\, d=None\, v=None\, z=None\, lr=_Null\, beta1=_Null\, beta2=_Null\, epsilon=_Null\, t=_Null\, wd=_Null\, rescale_grad=_Null\, clip_grad=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.ftml_update"
"mxnet.ndarray.ftrl_update","Update function for Ftrl optimizer. Referenced from Ad Click Prediction: a View from the Trenches\, available at http://dl.acm.org/citation.cfm?id=2488200.","mxnet.ndarray.ftrl_update(weight=None\, grad=None\, z=None\, n=None\, lr=_Null\, lamda1=_Null\, beta=_Null\, wd=_Null\, rescale_grad=_Null\, clip_gradient=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.ftrl_update"
"mxnet.ndarray.full","Returns a new array of given shape and type\, filled with the given value val.","mxnet.ndarray.full(shape\, val\, ctx=None\, dtype=<class 'numpy.float32'>\, out=None)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.full"
"mxnet.ndarray.gamma","Returns the gamma function (extension of the factorial function to the reals)\, computed element-wise on the input array.","mxnet.ndarray.gamma(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.gamma"
"mxnet.ndarray.gammaln","Returns element-wise log of the absolute value of the gamma function of the input.","mxnet.ndarray.gammaln(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.gammaln"
"mxnet.ndarray.gather_nd","Gather elements or slices from data and store to a tensor whose shape is defined by indices.","mxnet.ndarray.gather_nd(data=None\, indices=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.gather_nd"
"mxnet.ndarray.get_indexing_dispatch_code","Returns a dispatch code for calling basic or advanced indexing functions.","mxnet.ndarray.get_indexing_dispatch_code(key)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.get_indexing_dispatch_code"
"mxnet.ndarray.get_oshape_of_gather_nd_op","Given data and index shapes\, get the output NDArray shape. This basically implements the infer shape logic of op gather_nd.","mxnet.ndarray.get_oshape_of_gather_nd_op(dshape\, ishape)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.get_oshape_of_gather_nd_op"
"mxnet.ndarray.greater","Returns the result of element-wise greater than (>) comparison operation with broadcasting.","mxnet.ndarray.greater(lhs\, rhs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.greater"
"mxnet.ndarray.greater_equal","Returns the result of element-wise greater than or equal to (>=) comparison operation with broadcasting.","mxnet.ndarray.greater_equal(lhs\, rhs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.greater_equal"
"mxnet.ndarray.hard_sigmoid","Computes hard sigmoid of x element-wise.","mxnet.ndarray.hard_sigmoid(data=None\, alpha=_Null\, beta=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.hard_sigmoid"
"mxnet.ndarray.histogram","Compute the histogram of the input data.","mxnet.ndarray.histogram(a\, bins=10\, range=None)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.histogram"
"mxnet.ndarray.identity","Returns a copy of the input.","mxnet.ndarray.identity(data=None\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.identity"
"mxnet.ndarray.im2col","Extract sliding blocks from input array.","mxnet.ndarray.im2col(data=None\, kernel=_Null\, stride=_Null\, dilate=_Null\, pad=_Null\, out=None\, name=None\, **kwargs)","https://mxnet.apache.org/versions/1.8.0/api/python/docs/api/ndarray/ndarray.html#mxnet.ndarray.im2col"
