name,description,signature,url
"tensor.greater_equal_","In-place version of greater_equal().","tensor.greater_equal_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.greater_equal_"
"tensor.gt","See torch.gt().","tensor.gt(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.gt"
"tensor.gt_","In-place version of gt().","tensor.gt_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.gt_"
"tensor.half","self.half() is equivalent to self.to(torch.float16). See to().","tensor.half(memory_format=torch.preserve_format) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.half"
"tensor.hardshrink","See torch.nn.functional.hardshrink()","tensor.hardshrink(lambd=0.5) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.hardshrink"
"tensor.heaviside","See torch.heaviside()","tensor.heaviside(values) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.heaviside"
"tensor.histc","See torch.histc()","tensor.histc(bins=100\, min=0\, max=0) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.histc"
"tensor.hypot","See torch.hypot()","tensor.hypot(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.hypot"
"tensor.hypot_","In-place version of hypot()","tensor.hypot_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.hypot_"
"tensor.i0","See torch.i0()","tensor.i0() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.i0"
"tensor.i0_","In-place version of i0()","tensor.i0_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.i0_"
"tensor.igamma","See torch.igamma()","tensor.igamma(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.igamma"
"tensor.igamma_","In-place version of igamma()","tensor.igamma_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.igamma_"
"tensor.igammac","See torch.igammac()","tensor.igammac(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.igammac"
"tensor.igammac_","In-place version of igammac()","tensor.igammac_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.igammac_"
"tensor.imag","Returns a new tensor containing imaginary values of the self tensor.
The returned tensor and self share the same underlying storage.","tensor.imag","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.imag"
"tensor.index_add","Out-of-place version of torch.Tensor.index_add_().
tensor1 corresponds to self in torch.Tensor.index_add_().","tensor.index_add(tensor1\, dim\, index\, tensor2) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.index_add"
"tensor.index_add_","Accumulate the elements of tensor into the self tensor by adding
to the indices in the order given in index. For example\, if dim == 0
and index[i] == j\, then the ith row of tensor is added to the
jth row of self.","tensor.index_add_(dim\, index\, tensor) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.index_add_"
"tensor.index_copy","Out-of-place version of torch.Tensor.index_copy_().
tensor1 corresponds to self in torch.Tensor.index_copy_().","tensor.index_copy(tensor1\, dim\, index\, tensor2) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.index_copy"
"tensor.index_copy_","Copies the elements of tensor into the self tensor by selecting
the indices in the order given in index. For example\, if dim == 0
and index[i] == j\, then the ith row of tensor is copied to the
jth row of self.","tensor.index_copy_(dim\, index\, tensor) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.index_copy_"
"tensor.index_fill","Out-of-place version of torch.Tensor.index_fill_().
tensor1 corresponds to self in torch.Tensor.index_fill_().","tensor.index_fill(tensor1\, dim\, index\, value) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.index_fill"
"tensor.index_fill_","Fills the elements of the self tensor with value val by
selecting the indices in the order given in index.","tensor.index_fill_(dim\, index\, val) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.index_fill_"
"tensor.index_put","Out-place version of index_put_().
tensor1 corresponds to self in torch.Tensor.index_put_().","tensor.index_put(tensor1\, indices\, values\, accumulate=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.index_put"
"tensor.index_put_","Puts values from the tensor values into the tensor self using
the indices specified in indices (which is a tuple of Tensors). The
expression tensor.index_put_(indices\, values) is equivalent to
tensor[indices] = values. Returns self.","tensor.index_put_(indices\, values\, accumulate=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.index_put_"
"tensor.index_select","See torch.index_select()","tensor.index_select(dim\, index) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.index_select"
"tensor.inner","See torch.inner().","tensor.inner(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.inner"
"tensor.int","self.int() is equivalent to self.to(torch.int32). See to().","tensor.int(memory_format=torch.preserve_format) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.int"
"tensor.int_repr","Given a quantized Tensor\,
self.int_repr() returns a CPU Tensor with uint8_t as data type that stores the
underlying uint8_t values of the given Tensor.","tensor.int_repr() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.int_repr"
"tensor.inverse","See torch.inverse()","tensor.inverse() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.inverse"
"tensor.is_complex","Returns True if the data type of self is a complex data type.","tensor.is_complex() → bool","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_complex"
"tensor.is_contiguous","Returns True if self tensor is contiguous in memory in the order specified
by memory format.","tensor.is_contiguous(memory_format=torch.contiguous_format) → bool","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_contiguous"
"tensor.is_cuda","Is True if the Tensor is stored on the GPU\, False otherwise.","tensor.is_cuda","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_cuda"
"tensor.is_floating_point","Returns True if the data type of self is a floating point data type.","tensor.is_floating_point() → bool","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_floating_point"
"tensor.is_meta","Is True if the Tensor is a meta tensor\, False otherwise.  Meta tensors
are like normal tensors\, but they carry no data.","tensor.is_meta","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_meta"
"tensor.is_pinned","Returns true if this tensor resides in pinned memory.","tensor.is_pinned()","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_pinned"
"tensor.is_quantized","Is True if the Tensor is quantized\, False otherwise.","tensor.is_quantized","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_quantized"
"tensor.is_set_to","Returns True if both tensors are pointing to the exact same memory (same
storage\, offset\, size and stride).","tensor.is_set_to(tensor) → bool","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_set_to"
"tensor.is_shared","Checks if tensor is in shared memory.","tensor.is_shared()[source]","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_shared"
"tensor.is_signed","Returns True if the data type of self is a signed data type.","tensor.is_signed() → bool","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_signed"
"tensor.isclose","See torch.isclose()","tensor.isclose(other\, rtol=1e-05\, atol=1e-08\, equal_nan=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.isclose"
"tensor.isfinite","See torch.isfinite()","tensor.isfinite() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.isfinite"
"tensor.isinf","See torch.isinf()","tensor.isinf() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.isinf"
"tensor.isnan","See torch.isnan()","tensor.isnan() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.isnan"
"tensor.isneginf","See torch.isneginf()","tensor.isneginf() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.isneginf"
"tensor.isposinf","See torch.isposinf()","tensor.isposinf() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.isposinf"
"tensor.isreal","See torch.isreal()","tensor.isreal() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.isreal"
"tensor.istft","See torch.istft()","tensor.istft(n_fft\, hop_length=None\, win_length=None\, window=None\, center=True\, normalized=False\, onesided=None\, length=None\, return_complex=False)[source]","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.istft"
"tensor.item","Returns the value of this tensor as a standard Python number. This only works
for tensors with one element. For other cases\, see tolist().","tensor.item() → number","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.item"
"tensor.kthvalue","See torch.kthvalue()","tensor.kthvalue(k\, dim=None\, keepdim=False) -> (Tensor\, LongTensor)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.kthvalue"
"tensor.lcm","See torch.lcm()","tensor.lcm(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lcm"
"tensor.lcm_","In-place version of lcm()","tensor.lcm_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lcm_"
"tensor.ldexp","See torch.ldexp()","tensor.ldexp(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.ldexp"
"tensor.ldexp_","In-place version of ldexp()","tensor.ldexp_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.ldexp_"
"tensor.le","See torch.le().","tensor.le(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.le"
"tensor.le_","In-place version of le().","tensor.le_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.le_"
"tensor.lerp","See torch.lerp()","tensor.lerp(end\, weight) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lerp"
"tensor.lerp_","In-place version of lerp()","tensor.lerp_(end\, weight) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lerp_"
"tensor.less","lt(other) -> Tensor","tensor.less()","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.less"
"tensor.less_","In-place version of less().","tensor.less_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.less_"
"tensor.less_equal","See torch.less_equal().","tensor.less_equal(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.less_equal"
"tensor.less_equal_","In-place version of less_equal().","tensor.less_equal_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.less_equal_"
"tensor.lgamma","See torch.lgamma()","tensor.lgamma() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lgamma"
"tensor.lgamma_","In-place version of lgamma()","tensor.lgamma_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lgamma_"
"tensor.log","See torch.log()","tensor.log() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log"
"tensor.log10","See torch.log10()","tensor.log10() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log10"
"tensor.log10_","In-place version of log10()","tensor.log10_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log10_"
"tensor.log1p","See torch.log1p()","tensor.log1p() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log1p"
"tensor.log1p_","In-place version of log1p()","tensor.log1p_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log1p_"
"tensor.log2","See torch.log2()","tensor.log2() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log2"
"tensor.log2_","In-place version of log2()","tensor.log2_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log2_"
"tensor.log_","In-place version of log()","tensor.log_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log_"
"tensor.log_normal_","Fills self tensor with numbers samples from the log-normal distribution
parameterized by the given mean μ\muμ

 and standard deviation
σ\sigmaσ

. Note that mean and std are the mean and
standard deviation of the underlying normal distribution\, and not of the
returned distribution:","tensor.log_normal_(mean=1\, std=2\, *\, generator=None)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log_normal_"
"tensor.logaddexp","See torch.logaddexp()","tensor.logaddexp(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logaddexp"
"tensor.logaddexp2","See torch.logaddexp2()","tensor.logaddexp2(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logaddexp2"
"tensor.logcumsumexp","See torch.logcumsumexp()","tensor.logcumsumexp(dim) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logcumsumexp"
"tensor.logdet","See torch.logdet()","tensor.logdet() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logdet"
"tensor.logical_and","See torch.logical_and()","tensor.logical_and() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logical_and"
"tensor.logical_and_","In-place version of logical_and()","tensor.logical_and_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logical_and_"
"tensor.logical_not","See torch.logical_not()","tensor.logical_not() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logical_not"
"tensor.logical_not_","In-place version of logical_not()","tensor.logical_not_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logical_not_"
"tensor.logical_or","See torch.logical_or()","tensor.logical_or() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logical_or"
"tensor.logical_or_","In-place version of logical_or()","tensor.logical_or_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logical_or_"
"tensor.logical_xor","See torch.logical_xor()","tensor.logical_xor() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logical_xor"
"tensor.logical_xor_","In-place version of logical_xor()","tensor.logical_xor_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logical_xor_"
"tensor.logit","See torch.logit()","tensor.logit() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logit"
"tensor.logit_","In-place version of logit()","tensor.logit_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logit_"
"tensor.logsumexp","See torch.logsumexp()","tensor.logsumexp(dim\, keepdim=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logsumexp"
"tensor.long","self.long() is equivalent to self.to(torch.int64). See to().","tensor.long(memory_format=torch.preserve_format) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.long"
"tensor.lstsq","See torch.lstsq()","tensor.lstsq(A) -> (Tensor\, Tensor)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lstsq"
"tensor.lt","See torch.lt().","tensor.lt(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lt"
"tensor.lt_","In-place version of lt().","tensor.lt_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lt_"
"tensor.lu","See torch.lu()","tensor.lu(pivot=True\, get_infos=False)[source]","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lu"
"tensor.lu_solve","See torch.lu_solve()","tensor.lu_solve(LU_data\, LU_pivots) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lu_solve"
"tensor.map_","Applies callable for each element in self tensor and the given
tensor and stores the results in self tensor. self tensor and
the given tensor must be broadcastable.","tensor.map_(tensor\, callable)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.map_"
"tensor.masked_fill","Out-of-place version of torch.Tensor.masked_fill_()","tensor.masked_fill(mask\, value) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.masked_fill"
"tensor.masked_fill_","Fills elements of self tensor with value where mask is
True. The shape of mask must be
broadcastable with the shape of the underlying
tensor.","tensor.masked_fill_(mask\, value)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.masked_fill_"
"tensor.masked_scatter","Out-of-place version of torch.Tensor.masked_scatter_()","tensor.masked_scatter(mask\, tensor) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.masked_scatter"
"tensor.masked_scatter_","Copies elements from source into self tensor at positions where
the mask is True.
The shape of mask must be broadcastable
with the shape of the underlying tensor. The source should have at least
as many elements as the number of ones in mask","tensor.masked_scatter_(mask\, source)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.masked_scatter_"
"tensor.masked_select","See torch.masked_select()","tensor.masked_select(mask) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.masked_select"
"tensor.matmul","See torch.matmul()","tensor.matmul(tensor2) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.matmul"
"tensor.matrix_exp","See torch.matrix_exp()","tensor.matrix_exp() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.matrix_exp"
"tensor.matrix_power","See torch.matrix_power()","tensor.matrix_power(n) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.matrix_power"
"tensor.max","See torch.max()","tensor.max(dim=None\, keepdim=False) -> Tensor or (Tensor\, Tensor)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.max"
"tensor.maximum","See torch.maximum()","tensor.maximum(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.maximum"
"tensor.mean","See torch.mean()","tensor.mean(dim=None\, keepdim=False) -> Tensor or (Tensor\, Tensor)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.mean"
"tensor.median","See torch.median()","tensor.median(dim=None\, keepdim=False) -> (Tensor\, LongTensor)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.median"
"tensor.min","See torch.min()","tensor.min(dim=None\, keepdim=False) -> Tensor or (Tensor\, Tensor)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.min"
"tensor.minimum","See torch.minimum()","tensor.minimum(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.minimum"
"tensor.mm","See torch.mm()","tensor.mm(mat2) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.mm"
"tensor.mode","See torch.mode()","tensor.mode(dim=None\, keepdim=False) -> (Tensor\, LongTensor)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.mode"
"tensor.moveaxis","See torch.moveaxis()","tensor.moveaxis(source\, destination) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.moveaxis"
"tensor.movedim","See torch.movedim()","tensor.movedim(source\, destination) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.movedim"
"tensor.msort","See torch.msort()","tensor.msort() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.msort"
"tensor.mul","See torch.mul().","tensor.mul(value) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.mul"
"tensor.mul_","In-place version of mul().","tensor.mul_(value) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.mul_"
"tensor.multinomial","See torch.multinomial()","tensor.multinomial(num_samples\, replacement=False\, *\, generator=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.multinomial"
"tensor.multiply","See torch.multiply().","tensor.multiply(value) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.multiply"
"tensor.multiply_","In-place version of multiply().","tensor.multiply_(value) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.multiply_"
"tensor.mv","See torch.mv()","tensor.mv(vec) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.mv"
"tensor.mvlgamma","See torch.mvlgamma()","tensor.mvlgamma(p) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.mvlgamma"
"tensor.mvlgamma_","In-place version of mvlgamma()","tensor.mvlgamma_(p) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.mvlgamma_"
"tensor.nan_to_num","See torch.nan_to_num().","tensor.nan_to_num(nan=0.0\, posinf=None\, neginf=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.nan_to_num"
"tensor.nan_to_num_","In-place version of nan_to_num().","tensor.nan_to_num_(nan=0.0\, posinf=None\, neginf=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.nan_to_num_"
"tensor.nanmedian","See torch.nanmedian()","tensor.nanmedian(dim=None\, keepdim=False) -> (Tensor\, LongTensor)","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.nanmedian"
"tensor.nanquantile","See torch.nanquantile()","tensor.nanquantile(q\, dim=None\, keepdim=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.nanquantile"
"tensor.nansum","See torch.nansum()","tensor.nansum(dim=None\, keepdim=False\, dtype=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.nansum"
"tensor.narrow","See torch.narrow()","tensor.narrow(dimension\, start\, length) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.narrow"
"tensor.narrow_copy","Same as Tensor.narrow() except returning a copy rather
than shared storage.  This is primarily for sparse tensors\, which
do not have a shared-storage narrow method.  Calling `narrow_copy
with `dimemsion > self.sparse_dim()` will return a copy with the
relevant dense dimension narrowed\, and `self.shape` updated accordingly.","tensor.narrow_copy(dimension\, start\, length) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.narrow_copy"
"tensor.ndim","Alias for dim()","tensor.ndim","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.ndim"
"tensor.ndimension","Alias for dim()","tensor.ndimension() → int","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.ndimension"
"tensor.ne","See torch.ne().","tensor.ne(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.ne"
"tensor.ne_","In-place version of ne().","tensor.ne_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.ne_"
"tensor.neg","See torch.neg()","tensor.neg() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.neg"
"tensor.neg_","In-place version of neg()","tensor.neg_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.neg_"
"tensor.negative","See torch.negative()","tensor.negative() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.negative"
"tensor.negative_","In-place version of negative()","tensor.negative_() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.negative_"
"tensor.nelement","Alias for numel()","tensor.nelement() → int","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.nelement"
"tensor.new_empty","Returns a Tensor of size size filled with uninitialized data.
By default\, the returned Tensor has the same torch.dtype and
torch.device as this tensor.","tensor.new_empty(size\, dtype=None\, device=None\, requires_grad=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.new_empty"
"tensor.new_full","Returns a Tensor of size size filled with fill_value.
By default\, the returned Tensor has the same torch.dtype and
torch.device as this tensor.","tensor.new_full(size\, fill_value\, dtype=None\, device=None\, requires_grad=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.new_full"
"tensor.new_ones","Returns a Tensor of size size filled with 1.
By default\, the returned Tensor has the same torch.dtype and
torch.device as this tensor.","tensor.new_ones(size\, dtype=None\, device=None\, requires_grad=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.new_ones"
"tensor.new_tensor","Returns a new Tensor with data as the tensor data.
By default\, the returned Tensor has the same torch.dtype and
torch.device as this tensor.","tensor.new_tensor(data\, dtype=None\, device=None\, requires_grad=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.new_tensor"
"tensor.new_zeros","Returns a Tensor of size size filled with 0.
By default\, the returned Tensor has the same torch.dtype and
torch.device as this tensor.","tensor.new_zeros(size\, dtype=None\, device=None\, requires_grad=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.new_zeros"
"tensor.nextafter","See torch.nextafter()","tensor.nextafter(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.nextafter"
"tensor.nextafter_","In-place version of nextafter()","tensor.nextafter_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.nextafter_"
"tensor.nonzero","See torch.nonzero()","tensor.nonzero() → LongTensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.nonzero"
"tensor.norm","See torch.norm()","tensor.norm(p='fro'\, dim=None\, keepdim=False\, dtype=None)[source]","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.norm"
"tensor.normal_","Fills self tensor with elements samples from the normal distribution
parameterized by mean and std.","tensor.normal_(mean=0\, std=1\, *\, generator=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.normal_"
"tensor.not_equal","See torch.not_equal().","tensor.not_equal(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.not_equal"
"tensor.not_equal_","In-place version of not_equal().","tensor.not_equal_(other) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.not_equal_"
"tensor.numel","See torch.numel()","tensor.numel() → int","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.numel"
"tensor.numpy","Returns self tensor as a NumPy ndarray. This tensor and the
returned ndarray share the same underlying storage. Changes to
self tensor will be reflected in the ndarray and vice versa.","tensor.numpy() → numpy.ndarray","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.numpy"
"tensor.orgqr","See torch.orgqr()","tensor.orgqr(input2) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.orgqr"
"tensor.ormqr","See torch.ormqr()","tensor.ormqr(input2\, input3\, left=True\, transpose=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.ormqr"
"tensor.outer","See torch.outer().","tensor.outer(vec2) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.outer"
"tensor.permute","Returns a view of the original tensor with its dimensions permuted.","tensor.permute(*dims) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.permute"
"tensor.pin_memory","Copies the tensor to pinned memory\, if it’s not already pinned.","tensor.pin_memory() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.pin_memory"
"tensor.pinverse","See torch.pinverse()","tensor.pinverse() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.pinverse"
"tensor.polygamma","See torch.polygamma()","tensor.polygamma(n) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.polygamma"
"tensor.polygamma_","In-place version of polygamma()","tensor.polygamma_(n) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.polygamma_"
"tensor.pow","See torch.pow()","tensor.pow(exponent) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.pow"
"tensor.pow_","In-place version of pow()","tensor.pow_(exponent) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.pow_"
"tensor.prod","See torch.prod()","tensor.prod(dim=None\, keepdim=False\, dtype=None) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.prod"
"tensor.put_","Copies the elements from tensor into the positions specified by
indices. For the purpose of indexing\, the self tensor is treated as if
it were a 1-D tensor.","tensor.put_(indices\, tensor\, accumulate=False) → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.put_"
"tensor.q_per_channel_axis","Given a Tensor quantized by linear (affine) per-channel quantization\,
returns the index of dimension on which per-channel quantization is applied.","tensor.q_per_channel_axis() → int","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.q_per_channel_axis"
"tensor.q_per_channel_scales","Given a Tensor quantized by linear (affine) per-channel quantization\,
returns a Tensor of scales of the underlying quantizer. It has the number of
elements that matches the corresponding dimensions (from q_per_channel_axis) of
the tensor.","tensor.q_per_channel_scales() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.q_per_channel_scales"
"tensor.q_per_channel_zero_points","Given a Tensor quantized by linear (affine) per-channel quantization\,
returns a tensor of zero_points of the underlying quantizer. It has the number of
elements that matches the corresponding dimensions (from q_per_channel_axis) of
the tensor.","tensor.q_per_channel_zero_points() → Tensor","https://pytorch.org/docs/stable/tensors.html#torch.Tensor.q_per_channel_zero_points"
