name,description,signature,url
"max","Return the maximum of an array or maximum along an axis.","max(a[\, axis\, dtype\, out\, keepdims])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.max.html#jax.numpy.max"
"maximum","Element-wise maximum of array elements.","maximum(x1\, x2)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.maximum.html#jax.numpy.maximum"
"mean","Compute the arithmetic mean along the specified axis.","mean(a[\, axis\, dtype\, out\, keepdims])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.mean.html#jax.numpy.mean"
"median","Compute the median along the specified axis.","median(a[\, axis\, out\, overwrite_input\, keepdims])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.median.html#jax.numpy.median"
"meshgrid","Return coordinate matrices from coordinate vectors.","meshgrid(*args\, **kwargs)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.meshgrid.html#jax.numpy.meshgrid"
"min","Return the minimum of an array or minimum along an axis.","min(a[\, axis\, dtype\, out\, keepdims])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.min.html#jax.numpy.min"
"minimum","Element-wise minimum of array elements.","minimum(x1\, x2)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.minimum.html#jax.numpy.minimum"
"mod","Return element-wise remainder of division.","mod(x1\, x2)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.mod.html#jax.numpy.mod"
"moveaxis","Move axes of an array to new positions.","moveaxis(a\, source\, destination)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.moveaxis.html#jax.numpy.moveaxis"
"msort","Return a copy of an array sorted along the first axis.","msort(a)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.msort.html#jax.numpy.msort"
"multi_dot","Compute the dot product of two or more arrays in a single function call\,","multi_dot(arrays\, *[\, precision])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.linalg.multi_dot.html#jax.numpy.linalg.multi_dot"
"multiply","Multiply arguments element-wise.","multiply(x1\, x2)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.multiply.html#jax.numpy.multiply"
"nan_to_num","Replace NaN with zero and infinity with large finite numbers (default","nan_to_num(x[\, copy])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.nan_to_num.html#jax.numpy.nan_to_num"
"nancumprod","Return the cumulative product of array elements over a given axis treating Not a","nancumprod(a[\, axis\, dtype])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.nancumprod.html#jax.numpy.nancumprod"
"nancumsum","Return the cumulative sum of array elements over a given axis treating Not a","nancumsum(a[\, axis\, dtype])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.nancumsum.html#jax.numpy.nancumsum"
"nanmax","Return the maximum of an array or maximum along an axis\, ignoring any","nanmax(a[\, axis\, out\, keepdims])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.nanmax.html#jax.numpy.nanmax"
"nanmin","Return minimum of an array or minimum along an axis\, ignoring any NaNs.","nanmin(a[\, axis\, out\, keepdims])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.nanmin.html#jax.numpy.nanmin"
"nanprod","Return the product of array elements over a given axis treating Not a","nanprod(a[\, axis\, out\, keepdims])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.nanprod.html#jax.numpy.nanprod"
"nansum","Return the sum of array elements over a given axis treating Not a","nansum(a[\, axis\, out\, keepdims])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.nansum.html#jax.numpy.nansum"
"negative","Numerical negative\, element-wise.","negative(x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.negative.html#jax.numpy.negative"
"nextafter","Return the next floating-point value after x1 towards x2\, element-wise.","nextafter(x1\, x2)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.nextafter.html#jax.numpy.nextafter"
"nonzero","Return the indices of the elements that are non-zero.","nonzero(a)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.nonzero.html#jax.numpy.nonzero"
"norm","Matrix or vector norm.","norm(x[\, ord\, axis\, keepdims])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.linalg.norm.html#jax.numpy.linalg.norm"
"not_equal","Return (x1 != x2) element-wise.","not_equal(x1\, x2)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.not_equal.html#jax.numpy.not_equal"
"ones","Return a new array of given shape and type\, filled with ones.","ones(shape[\, dtype])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.ones.html#jax.numpy.ones"
"ones_like","Return an array of ones with the same shape and type as a given array.","ones_like(x[\, dtype])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.ones_like.html#jax.numpy.ones_like"
"outer","Compute the outer product of two vectors.","outer(a\, b[\, out])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.outer.html#jax.numpy.outer"
"packbits","Packs the elements of a binary-valued array into bits in a uint8 array.","packbits(a[\, axis\, bitorder])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.packbits.html#jax.numpy.packbits"
"pad","Pad an array.","pad(array\, pad_width[\, mode\, constant_values])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.pad.html#jax.numpy.pad"
"percentile","Compute the q-th percentile of the data along the specified axis.","percentile(a\, q[\, axis\, out\, …])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.percentile.html#jax.numpy.percentile"
"pinv","Compute the (Moore-Penrose) pseudo-inverse of a matrix.","pinv","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.linalg.pinv.html#jax.numpy.linalg.pinv"
"polyval","Evaluate a polynomial at specific values.","polyval(p\, x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.polyval.html#jax.numpy.polyval"
"positive","Numerical positive\, element-wise.","positive(x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.positive.html#jax.numpy.positive"
"power","First array elements raised to powers from second array\, element-wise.","power(x1\, x2)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.power.html#jax.numpy.power"
"prod","Return the product of array elements over a given axis.","prod(a[\, axis\, dtype\, out\, keepdims])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.prod.html#jax.numpy.prod"
"product","Return the product of array elements over a given axis.","product(a[\, axis\, dtype\, out\, keepdims])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.product.html#jax.numpy.product"
"promote_types","Returns the type to which a binary operation should cast its arguments.","promote_types(a\, b)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.promote_types.html#jax.numpy.promote_types"
"ptp","Range of values (maximum - minimum) along an axis.","ptp(a[\, axis\, out\, keepdims])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.ptp.html#jax.numpy.ptp"
"qr","Compute the qr factorization of a matrix.","qr(a[\, mode])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.linalg.qr.html#jax.numpy.linalg.qr"
"quantile","Compute the q-th quantile of the data along the specified axis.","quantile(a\, q[\, axis\, out\, overwrite_input\, …])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.quantile.html#jax.numpy.quantile"
"rad2deg","Convert angles from radians to degrees.","rad2deg(x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.rad2deg.html#jax.numpy.rad2deg"
"radians","Convert angles from degrees to radians.","radians(x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.radians.html#jax.numpy.radians"
"ravel","Return a contiguous flattened array.","ravel(a[\, order])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.ravel.html#jax.numpy.ravel"
"real","Return the real part of the complex argument.","real(val)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.real.html#jax.numpy.real"
"reciprocal","Return the reciprocal of the argument\, element-wise.","reciprocal(x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.reciprocal.html#jax.numpy.reciprocal"
"remainder","Return element-wise remainder of division.","remainder(x1\, x2)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.remainder.html#jax.numpy.remainder"
"repeat","Repeat elements of an array.","repeat(a\, repeats[\, axis])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.repeat.html#jax.numpy.repeat"
"reshape","Gives a new shape to an array without changing its data.","reshape(a\, newshape[\, order])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.reshape.html#jax.numpy.reshape"
"result_type","Returns the type that results from applying the NumPy","result_type(*args)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.result_type.html#jax.numpy.result_type"
"rfft","Compute the one-dimensional discrete Fourier Transform for real input.","rfft(a[\, n\, axis\, norm])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.fft.rfft.html#jax.numpy.fft.rfft"
"rfft2","Compute the 2-dimensional FFT of a real array.","rfft2(a[\, s\, axes\, norm])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.fft.rfft2.html#jax.numpy.fft.rfft2"
"rfftfreq","Return the Discrete Fourier Transform sample frequencies","rfftfreq(n[\, d])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.fft.rfftfreq.html#jax.numpy.fft.rfftfreq"
"rfftn","Compute the N-dimensional discrete Fourier Transform for real input.","rfftn(a[\, s\, axes\, norm])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.fft.rfftn.html#jax.numpy.fft.rfftn"
"right_shift","Shift the bits of an integer to the right.","right_shift(x1\, x2)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.right_shift.html#jax.numpy.right_shift"
"rint","Round elements of the array to the nearest integer.","rint(x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.rint.html#jax.numpy.rint"
"roll","Roll array elements along a given axis.","roll(a\, shift[\, axis])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.roll.html#jax.numpy.roll"
"rollaxis","Roll the specified axis backwards\, until it lies in a given position.","rollaxis(a\, axis[\, start])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.rollaxis.html#jax.numpy.rollaxis"
"roots","Return the roots of a polynomial with coefficients given in p.","roots(p\, *[\, strip_zeros])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.roots.html#jax.numpy.roots"
"rot90","Rotate an array by 90 degrees in the plane specified by axes.","rot90(m[\, k\, axes])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.rot90.html#jax.numpy.rot90"
"round","Round an array to the given number of decimals.","round(a[\, decimals])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.round.html#jax.numpy.round"
"row_stack","Stack arrays in sequence vertically (row wise).","row_stack(tup)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.row_stack.html#jax.numpy.row_stack"
"select","Return an array drawn from elements in choicelist\, depending on conditions.","select(condlist\, choicelist[\, default])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.select.html#jax.numpy.select"
"sign","Returns an element-wise indication of the sign of a number.","sign(x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.sign.html#jax.numpy.sign"
"signbit","Returns element-wise True where signbit is set (less than zero).","signbit(x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.signbit.html#jax.numpy.signbit"
"sin","Trigonometric sine\, element-wise.","sin(x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.sin.html#jax.numpy.sin"
"sinc","Return the sinc function.","sinc(x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.sinc.html#jax.numpy.sinc"
"sinh","Hyperbolic sine\, element-wise.","sinh(x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.sinh.html#jax.numpy.sinh"
"slogdet","Compute the sign and (natural) logarithm of the determinant of an array.","slogdet","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.linalg.slogdet.html#jax.numpy.linalg.slogdet"
"solve","Solve a linear matrix equation\, or system of linear scalar equations.","solve(a\, b)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.linalg.solve.html#jax.numpy.linalg.solve"
"sometrue","Test whether any array element along a given axis evaluates to True.","sometrue(a[\, axis\, dtype\, out\, keepdims])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.sometrue.html#jax.numpy.sometrue"
"sort","Return a sorted copy of an array.","sort(a[\, axis\, kind\, order])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.sort.html#jax.numpy.sort"
"split","Split an array into multiple sub-arrays as views into ary.","split(ary\, indices_or_sections[\, axis])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.split.html#jax.numpy.split"
"sqrt","Return the non-negative square-root of an array\, element-wise.","sqrt(x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.sqrt.html#jax.numpy.sqrt"
"square","Return the element-wise square of the input.","square(x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.square.html#jax.numpy.square"
"squeeze","Remove single-dimensional entries from the shape of an array.","squeeze(a[\, axis])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.squeeze.html#jax.numpy.squeeze"
"stack","Join a sequence of arrays along a new axis.","stack(arrays[\, axis])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.stack.html#jax.numpy.stack"
"std","Compute the standard deviation along the specified axis.","std(a[\, axis\, dtype\, out\, ddof\, keepdims])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.std.html#jax.numpy.std"
"subtract","Subtract arguments\, element-wise.","subtract(x1\, x2)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.subtract.html#jax.numpy.subtract"
"sum","Sum of array elements over a given axis.","sum(a[\, axis\, dtype\, out\, keepdims])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.sum.html#jax.numpy.sum"
"svd","Singular Value Decomposition.","svd(a[\, full_matrices\, compute_uv])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.linalg.svd.html#jax.numpy.linalg.svd"
"swapaxes","Interchange two axes of an array.","swapaxes(a\, axis1\, axis2)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.swapaxes.html#jax.numpy.swapaxes"
"take","Take elements from an array along an axis.","take(a\, indices[\, axis\, out\, mode])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.take.html#jax.numpy.take"
"take_along_axis","Take values from the input array by matching 1d index and data slices.","take_along_axis(arr\, indices\, axis)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.take_along_axis.html#jax.numpy.take_along_axis"
"tan","Compute tangent element-wise.","tan(x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.tan.html#jax.numpy.tan"
"tanh","Compute hyperbolic tangent element-wise.","tanh(x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.tanh.html#jax.numpy.tanh"
"tensordot","Compute tensor dot product along specified axes.","tensordot(a\, b[\, axes\, precision])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.tensordot.html#jax.numpy.tensordot"
"tensorinv","Compute the ‘inverse’ of an N-dimensional array.","tensorinv(a[\, ind])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.linalg.tensorinv.html#jax.numpy.linalg.tensorinv"
"tensorsolve","Solve the tensor equation a x = b for x.","tensorsolve(a\, b[\, axes])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.linalg.tensorsolve.html#jax.numpy.linalg.tensorsolve"
"tile","Construct an array by repeating A the number of times given by reps.","tile(a\, reps)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.tile.html#jax.numpy.tile"
"trace","Return the sum along diagonals of the array.","trace(a[\, offset\, axis1\, axis2\, dtype\, out])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.trace.html#jax.numpy.trace"
"transpose","Permute the dimensions of an array.","transpose(a[\, axes])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.transpose.html#jax.numpy.transpose"
"tri","An array with ones at and below the given diagonal and zeros elsewhere.","tri(N[\, M\, k\, dtype])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.tri.html#jax.numpy.tri"
"tril","Lower triangle of an array.","tril(m[\, k])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.tril.html#jax.numpy.tril"
"tril_indices","Return the indices for the lower-triangle of an (n\, m) array.","tril_indices(*args\, **kwargs)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.tril_indices.html#jax.numpy.tril_indices"
"triu","Upper triangle of an array.","triu(m[\, k])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.triu.html#jax.numpy.triu"
"triu_indices","Return the indices for the upper-triangle of an (n\, m) array.","triu_indices(*args\, **kwargs)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.triu_indices.html#jax.numpy.triu_indices"
"true_divide","Returns a true division of the inputs\, element-wise.","true_divide(x1\, x2)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.true_divide.html#jax.numpy.true_divide"
"trunc","Return the truncated value of the input\, element-wise.","trunc(x)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.trunc.html#jax.numpy.trunc"
"unpackbits","Unpacks elements of a uint8 array into a binary-valued output array.","unpackbits(a[\, axis\, count\, bitorder])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.unpackbits.html#jax.numpy.unpackbits"
"vander","Generate a Vandermonde matrix.","vander(x[\, N\, increasing])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.vander.html#jax.numpy.vander"
"var","Compute the variance along the specified axis.","var(a[\, axis\, dtype\, out\, ddof\, keepdims])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.var.html#jax.numpy.var"
"vdot","Return the dot product of two vectors.","vdot(a\, b\, *[\, precision])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.vdot.html#jax.numpy.vdot"
"vsplit","Split an array into multiple sub-arrays vertically (row-wise).","vsplit(ary\, indices_or_sections)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.vsplit.html#jax.numpy.vsplit"
"vstack","Stack arrays in sequence vertically (row wise).","vstack(tup)","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.vstack.html#jax.numpy.vstack"
"where","Return elements chosen from x or y depending on condition.","where(condition[\, x\, y])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.where.html#jax.numpy.where"
"zeros","Return a new array of given shape and type\, filled with zeros.","zeros(shape[\, dtype])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.zeros.html#jax.numpy.zeros"
"zeros_like","Return an array of zeros with the same shape and type as a given array.","zeros_like(x[\, dtype])","https://jax.readthedocs.io/en/latest/_autosummary/jax.numpy.zeros_like.html#jax.numpy.zeros_like"
