name,description,signature,url
"tf.math.accumulate_n","Returns the element-wise sum of a list of tensors.","tf.math.accumulate_n","https://www.tensorflow.org/api_docs/python/tf/math/accumulate_n"
"tf.math.acos","Computes acos of x element-wise.","tf.math.acos","https://www.tensorflow.org/api_docs/python/tf/math/acos"
"tf.math.acos","Computes acos of x element-wise.","tf.math.acos","https://www.tensorflow.org/api_docs/python/tf/math/acos"
"tf.math.acosh","Computes inverse hyperbolic cosine of x element-wise.","tf.math.acosh","https://www.tensorflow.org/api_docs/python/tf/math/acosh"
"tf.math.acosh","Computes inverse hyperbolic cosine of x element-wise.","tf.math.acosh","https://www.tensorflow.org/api_docs/python/tf/math/acosh"
"tf.math.add","Returns x + y element-wise.","tf.math.add","https://www.tensorflow.org/api_docs/python/tf/math/add"
"tf.math.add","Returns x + y element-wise.","tf.math.add","https://www.tensorflow.org/api_docs/python/tf/math/add"
"tf.math.add_n","Adds all input tensors element-wise.","tf.math.add_n","https://www.tensorflow.org/api_docs/python/tf/math/add_n"
"tf.math.add_n","Adds all input tensors element-wise.","tf.math.add_n","https://www.tensorflow.org/api_docs/python/tf/math/add_n"
"tf.math.angle","Returns the element-wise argument of a complex (or real) tensor.","tf.math.angle","https://www.tensorflow.org/api_docs/python/tf/math/angle"
"tf.math.argmax","Returns the index with the largest value across axes of a tensor.","tf.math.argmax","https://www.tensorflow.org/api_docs/python/tf/math/argmax"
"tf.math.argmax","Returns the index with the largest value across axes of a tensor.","tf.math.argmax","https://www.tensorflow.org/api_docs/python/tf/math/argmax"
"tf.math.argmin","Returns the index with the smallest value across axes of a tensor.","tf.math.argmin","https://www.tensorflow.org/api_docs/python/tf/math/argmin"
"tf.math.argmin","Returns the index with the smallest value across axes of a tensor.","tf.math.argmin","https://www.tensorflow.org/api_docs/python/tf/math/argmin"
"tf.math.asin","Computes the trignometric inverse sine of x element-wise.","tf.math.asin","https://www.tensorflow.org/api_docs/python/tf/math/asin"
"tf.math.asin","Computes the trignometric inverse sine of x element-wise.","tf.math.asin","https://www.tensorflow.org/api_docs/python/tf/math/asin"
"tf.math.asinh","Computes inverse hyperbolic sine of x element-wise.","tf.math.asinh","https://www.tensorflow.org/api_docs/python/tf/math/asinh"
"tf.math.asinh","Computes inverse hyperbolic sine of x element-wise.","tf.math.asinh","https://www.tensorflow.org/api_docs/python/tf/math/asinh"
"tf.math.atan","Computes the trignometric inverse tangent of x element-wise.","tf.math.atan","https://www.tensorflow.org/api_docs/python/tf/math/atan"
"tf.math.atan","Computes the trignometric inverse tangent of x element-wise.","tf.math.atan","https://www.tensorflow.org/api_docs/python/tf/math/atan"
"tf.math.atan2","Computes arctangent of y/x element-wise\, respecting signs of the arguments.","tf.math.atan2","https://www.tensorflow.org/api_docs/python/tf/math/atan2"
"tf.math.atan2","Computes arctangent of y/x element-wise\, respecting signs of the arguments.","tf.math.atan2","https://www.tensorflow.org/api_docs/python/tf/math/atan2"
"tf.math.atanh","Computes inverse hyperbolic tangent of x element-wise.","tf.math.atanh","https://www.tensorflow.org/api_docs/python/tf/math/atanh"
"tf.math.atanh","Computes inverse hyperbolic tangent of x element-wise.","tf.math.atanh","https://www.tensorflow.org/api_docs/python/tf/math/atanh"
"tf.math.bessel_i0","Computes the Bessel i0 function of x element-wise.","tf.math.bessel_i0","https://www.tensorflow.org/api_docs/python/tf/math/bessel_i0"
"tf.math.bessel_i0","Computes the Bessel i0 function of x element-wise.","tf.math.bessel_i0","https://www.tensorflow.org/api_docs/python/tf/math/bessel_i0"
"tf.math.bessel_i0e","Computes the Bessel i0e function of x element-wise.","tf.math.bessel_i0e","https://www.tensorflow.org/api_docs/python/tf/math/bessel_i0e"
"tf.math.bessel_i0e","Computes the Bessel i0e function of x element-wise.","tf.math.bessel_i0e","https://www.tensorflow.org/api_docs/python/tf/math/bessel_i0e"
"tf.math.bessel_i1","Computes the Bessel i1 function of x element-wise.","tf.math.bessel_i1","https://www.tensorflow.org/api_docs/python/tf/math/bessel_i1"
"tf.math.bessel_i1","Computes the Bessel i1 function of x element-wise.","tf.math.bessel_i1","https://www.tensorflow.org/api_docs/python/tf/math/bessel_i1"
"tf.math.bessel_i1e","Computes the Bessel i1e function of x element-wise.","tf.math.bessel_i1e","https://www.tensorflow.org/api_docs/python/tf/math/bessel_i1e"
"tf.math.bessel_i1e","Computes the Bessel i1e function of x element-wise.","tf.math.bessel_i1e","https://www.tensorflow.org/api_docs/python/tf/math/bessel_i1e"
"tf.math.betainc","Compute the regularized incomplete beta integral \(I_x(a\, b)\).","tf.math.betainc","https://www.tensorflow.org/api_docs/python/tf/math/betainc"
"tf.math.bincount","Counts the number of occurrences of each value in an integer array.","tf.math.bincount","https://www.tensorflow.org/api_docs/python/tf/math/bincount"
"tf.math.ceil","Return the ceiling of the input\, element-wise.","tf.math.ceil","https://www.tensorflow.org/api_docs/python/tf/math/ceil"
"tf.math.confusion_matrix","Computes the confusion matrix from predictions and labels.","tf.math.confusion_matrix","https://www.tensorflow.org/api_docs/python/tf/math/confusion_matrix"
"tf.math.conj","Returns the complex conjugate of a complex number.","tf.math.conj","https://www.tensorflow.org/api_docs/python/tf/math/conj"
"tf.math.cos","Computes cos of x element-wise.","tf.math.cos","https://www.tensorflow.org/api_docs/python/tf/math/cos"
"tf.math.cos","Computes cos of x element-wise.","tf.math.cos","https://www.tensorflow.org/api_docs/python/tf/math/cos"
"tf.math.cosh","Computes hyperbolic cosine of x element-wise.","tf.math.cosh","https://www.tensorflow.org/api_docs/python/tf/math/cosh"
"tf.math.cosh","Computes hyperbolic cosine of x element-wise.","tf.math.cosh","https://www.tensorflow.org/api_docs/python/tf/math/cosh"
"tf.math.count_nonzero","Computes number of nonzero elements across dimensions of a tensor.","tf.math.count_nonzero","https://www.tensorflow.org/api_docs/python/tf/math/count_nonzero"
"tf.math.cumprod","Compute the cumulative product of the tensor x along axis.","tf.math.cumprod","https://www.tensorflow.org/api_docs/python/tf/math/cumprod"
"tf.math.cumsum","Compute the cumulative sum of the tensor x along axis.","tf.math.cumsum","https://www.tensorflow.org/api_docs/python/tf/math/cumsum"
"tf.math.cumsum","Compute the cumulative sum of the tensor x along axis.","tf.math.cumsum","https://www.tensorflow.org/api_docs/python/tf/math/cumsum"
"tf.math.cumulative_logsumexp","Compute the cumulative log-sum-exp of the tensor x along axis.","tf.math.cumulative_logsumexp","https://www.tensorflow.org/api_docs/python/tf/math/cumulative_logsumexp"
"tf.math.digamma","Computes Psi\, the derivative of Lgamma (the log of the absolute value of","tf.math.digamma","https://www.tensorflow.org/api_docs/python/tf/math/digamma"
"tf.math.divide","Computes Python style division of x by y.","tf.math.divide","https://www.tensorflow.org/api_docs/python/tf/math/divide"
"tf.math.divide","Computes Python style division of x by y.","tf.math.divide","https://www.tensorflow.org/api_docs/python/tf/math/divide"
"tf.math.divide_no_nan","Computes a safe divide which returns 0 if y (denominator) is zero.","tf.math.divide_no_nan","https://www.tensorflow.org/api_docs/python/tf/math/divide_no_nan"
"tf.math.equal","Returns the truth value of (x == y) element-wise.","tf.math.equal","https://www.tensorflow.org/api_docs/python/tf/math/equal"
"tf.math.equal","Returns the truth value of (x == y) element-wise.","tf.math.equal","https://www.tensorflow.org/api_docs/python/tf/math/equal"
"tf.math.erf","Computes the Gauss error function of x element-wise.","tf.math.erf","https://www.tensorflow.org/api_docs/python/tf/math/erf"
"tf.math.erfc","Computes the complementary error function of x element-wise.","tf.math.erfc","https://www.tensorflow.org/api_docs/python/tf/math/erfc"
"tf.math.erfcinv","Computes the inverse of complementary error function.","tf.math.erfcinv","https://www.tensorflow.org/api_docs/python/tf/math/erfcinv"
"tf.math.erfinv","Compute inverse error function.","tf.math.erfinv","https://www.tensorflow.org/api_docs/python/tf/math/erfinv"
"tf.math.exp","Computes exponential of x element-wise.  y=ex.","tf.math.exp","https://www.tensorflow.org/api_docs/python/tf/math/exp"
"tf.math.exp","Computes exponential of x element-wise.  \(y = e^x\).","tf.math.exp","https://www.tensorflow.org/api_docs/python/tf/math/exp"
"tf.math.expm1","Computes exp(x) - 1 element-wise.","tf.math.expm1","https://www.tensorflow.org/api_docs/python/tf/math/expm1"
"tf.math.floor","Returns element-wise largest integer not greater than x.","tf.math.floor","https://www.tensorflow.org/api_docs/python/tf/math/floor"
"tf.math.floor","Returns element-wise largest integer not greater than x.","tf.math.floor","https://www.tensorflow.org/api_docs/python/tf/math/floor"
"tf.math.floordiv","Divides x / y elementwise\, rounding toward the most negative integer.","tf.math.floordiv","https://www.tensorflow.org/api_docs/python/tf/math/floordiv"
"tf.math.floormod","Returns element-wise remainder of division. When x < 0 xor y < 0 is","tf.math.floormod","https://www.tensorflow.org/api_docs/python/tf/math/floormod"
"tf.math.floormod","Returns element-wise remainder of division. When x < 0 xor y < 0 is","tf.math.floormod","https://www.tensorflow.org/api_docs/python/tf/math/floormod"
"tf.math.greater","Returns the truth value of (x > y) element-wise.","tf.math.greater","https://www.tensorflow.org/api_docs/python/tf/math/greater"
"tf.math.greater","Returns the truth value of (x > y) element-wise.","tf.math.greater","https://www.tensorflow.org/api_docs/python/tf/math/greater"
"tf.math.greater_equal","Returns the truth value of (x >= y) element-wise.","tf.math.greater_equal","https://www.tensorflow.org/api_docs/python/tf/math/greater_equal"
"tf.math.greater_equal","Returns the truth value of (x >= y) element-wise.","tf.math.greater_equal","https://www.tensorflow.org/api_docs/python/tf/math/greater_equal"
"tf.math.igamma","Compute the lower regularized incomplete Gamma function P(a\, x).","tf.math.igamma","https://www.tensorflow.org/api_docs/python/tf/math/igamma"
"tf.math.igammac","Compute the upper regularized incomplete Gamma function Q(a\, x).","tf.math.igammac","https://www.tensorflow.org/api_docs/python/tf/math/igammac"
"tf.math.imag","Returns the imaginary part of a complex (or real) tensor.","tf.math.imag","https://www.tensorflow.org/api_docs/python/tf/math/imag"
"tf.math.in_top_k","Says whether the targets are in the top K predictions.","tf.math.in_top_k","https://www.tensorflow.org/api_docs/python/tf/math/in_top_k"
"tf.math.invert_permutation","Computes the inverse permutation of a tensor.","tf.math.invert_permutation","https://www.tensorflow.org/api_docs/python/tf/math/invert_permutation"
"tf.math.is_finite","Returns which elements of x are finite.","tf.math.is_finite","https://www.tensorflow.org/api_docs/python/tf/math/is_finite"
"tf.math.is_inf","Returns which elements of x are Inf.","tf.math.is_inf","https://www.tensorflow.org/api_docs/python/tf/math/is_inf"
"tf.math.is_nan","Returns which elements of x are NaN.","tf.math.is_nan","https://www.tensorflow.org/api_docs/python/tf/math/is_nan"
"tf.math.is_non_decreasing","Returns True if x is non-decreasing.","tf.math.is_non_decreasing","https://www.tensorflow.org/api_docs/python/tf/math/is_non_decreasing"
"tf.math.is_strictly_increasing","Returns True if x is strictly increasing.","tf.math.is_strictly_increasing","https://www.tensorflow.org/api_docs/python/tf/math/is_strictly_increasing"
"tf.math.l2_normalize","Normalizes along dimension axis using an L2 norm. (deprecated arguments)","tf.math.l2_normalize","https://www.tensorflow.org/api_docs/python/tf/math/l2_normalize"
"tf.math.l2_normalize","Normalizes along dimension axis using an L2 norm. (deprecated arguments)","tf.math.l2_normalize","https://www.tensorflow.org/api_docs/python/tf/math/l2_normalize"
"tf.math.lbeta","Computes \(ln(|Beta(x)|)\)\, reducing along the last dimension.","tf.math.lbeta","https://www.tensorflow.org/api_docs/python/tf/math/lbeta"
"tf.math.less","Returns the truth value of (x < y) element-wise.","tf.math.less","https://www.tensorflow.org/api_docs/python/tf/math/less"
"tf.math.less","Returns the truth value of (x < y) element-wise.","tf.math.less","https://www.tensorflow.org/api_docs/python/tf/math/less"
"tf.math.less_equal","Returns the truth value of (x <= y) element-wise.","tf.math.less_equal","https://www.tensorflow.org/api_docs/python/tf/math/less_equal"
"tf.math.less_equal","Returns the truth value of (x <= y) element-wise.","tf.math.less_equal","https://www.tensorflow.org/api_docs/python/tf/math/less_equal"
"tf.math.lgamma","Computes the log of the absolute value of Gamma(x) element-wise.","tf.math.lgamma","https://www.tensorflow.org/api_docs/python/tf/math/lgamma"
"tf.math.log","Computes natural logarithm of x element-wise.","tf.math.log","https://www.tensorflow.org/api_docs/python/tf/math/log"
"tf.math.log1p","Computes natural logarithm of (1 + x) element-wise.","tf.math.log1p","https://www.tensorflow.org/api_docs/python/tf/math/log1p"
"tf.math.log_sigmoid","Computes log sigmoid of x element-wise.","tf.math.log_sigmoid","https://www.tensorflow.org/api_docs/python/tf/math/log_sigmoid"
"tf.math.logical_and","Returns the truth value of x AND y element-wise.","tf.math.logical_and","https://www.tensorflow.org/api_docs/python/tf/math/logical_and"
"tf.math.logical_and","Returns the truth value of x AND y element-wise.","tf.math.logical_and","https://www.tensorflow.org/api_docs/python/tf/math/logical_and"
"tf.math.logical_not","Returns the truth value of NOT x element-wise.","tf.math.logical_not","https://www.tensorflow.org/api_docs/python/tf/math/logical_not"
"tf.math.logical_not","Returns the truth value of NOT x element-wise.","tf.math.logical_not","https://www.tensorflow.org/api_docs/python/tf/math/logical_not"
"tf.math.logical_or","Returns the truth value of x OR y element-wise.","tf.math.logical_or","https://www.tensorflow.org/api_docs/python/tf/math/logical_or"
"tf.math.logical_or","Returns the truth value of x OR y element-wise.","tf.math.logical_or","https://www.tensorflow.org/api_docs/python/tf/math/logical_or"
"tf.math.logical_xor","Logical XOR function.","tf.math.logical_xor","https://www.tensorflow.org/api_docs/python/tf/math/logical_xor"
"tf.math.maximum","Returns the max of x and y (i.e. x > y ? x : y) element-wise.","tf.math.maximum","https://www.tensorflow.org/api_docs/python/tf/math/maximum"
"tf.math.maximum","Returns the max of x and y (i.e. x > y ? x : y) element-wise.","tf.math.maximum","https://www.tensorflow.org/api_docs/python/tf/math/maximum"
"tf.math.minimum","Returns the min of x and y (i.e. x < y ? x : y) element-wise.","tf.math.minimum","https://www.tensorflow.org/api_docs/python/tf/math/minimum"
"tf.math.minimum","Returns the min of x and y (i.e. x < y ? x : y) element-wise.","tf.math.minimum","https://www.tensorflow.org/api_docs/python/tf/math/minimum"
"tf.math.multiply","Returns an element-wise x * y.","tf.math.multiply","https://www.tensorflow.org/api_docs/python/tf/math/multiply"
"tf.math.multiply","Returns an element-wise x * y.","tf.math.multiply","https://www.tensorflow.org/api_docs/python/tf/math/multiply"
"tf.math.multiply_no_nan","Computes the product of x and y and returns 0 if the y is zero\, even if x is NaN or infinite.","tf.math.multiply_no_nan","https://www.tensorflow.org/api_docs/python/tf/math/multiply_no_nan"
"tf.math.ndtri","Compute quantile of Standard Normal.","tf.math.ndtri","https://www.tensorflow.org/api_docs/python/tf/math/ndtri"
"tf.math.negative","Computes numerical negative value element-wise.","tf.math.negative","https://www.tensorflow.org/api_docs/python/tf/math/negative"
"tf.math.negative","Computes numerical negative value element-wise.","tf.math.negative","https://www.tensorflow.org/api_docs/python/tf/math/negative"
"tf.math.nextafter","Returns the next representable value of x1 in the direction of x2\, element-wise.","tf.math.nextafter","https://www.tensorflow.org/api_docs/python/tf/math/nextafter"
"tf.math.not_equal","Returns the truth value of (x != y) element-wise.","tf.math.not_equal","https://www.tensorflow.org/api_docs/python/tf/math/not_equal"
"tf.math.not_equal","Returns the truth value of (x != y) element-wise.","tf.math.not_equal","https://www.tensorflow.org/api_docs/python/tf/math/not_equal"
"tf.math.polygamma","Compute the polygamma function \(\psi^{(n)}(x)\).","tf.math.polygamma","https://www.tensorflow.org/api_docs/python/tf/math/polygamma"
"tf.math.polyval","Computes the elementwise value of a polynomial.","tf.math.polyval","https://www.tensorflow.org/api_docs/python/tf/math/polyval"
"tf.math.pow","Computes the power of one value to another.","tf.math.pow","https://www.tensorflow.org/api_docs/python/tf/math/pow"
"tf.math.pow","Computes the power of one value to another.","tf.math.pow","https://www.tensorflow.org/api_docs/python/tf/math/pow"
"tf.math.real","Returns the real part of a complex (or real) tensor.","tf.math.real","https://www.tensorflow.org/api_docs/python/tf/math/real"
"tf.math.reciprocal","Computes the reciprocal of x element-wise.","tf.math.reciprocal","https://www.tensorflow.org/api_docs/python/tf/math/reciprocal"
"tf.math.reciprocal_no_nan","Performs a safe reciprocal operation\, element wise.","tf.math.reciprocal_no_nan","https://www.tensorflow.org/api_docs/python/tf/math/reciprocal_no_nan"
"tf.math.reduce_all","Computes tf.math.logical_and of elements across dimensions of a tensor.","tf.math.reduce_all","https://www.tensorflow.org/api_docs/python/tf/math/reduce_all"
"tf.math.reduce_all","Computes tf.math.logical_and of elements across dimensions of a tensor.","tf.math.reduce_all","https://www.tensorflow.org/api_docs/python/tf/math/reduce_all"
"tf.math.reduce_any","Computes tf.math.logical_or of elements across dimensions of a tensor.","tf.math.reduce_any","https://www.tensorflow.org/api_docs/python/tf/math/reduce_any"
"tf.math.reduce_any","Computes tf.math.logical_or of elements across dimensions of a tensor.","tf.math.reduce_any","https://www.tensorflow.org/api_docs/python/tf/math/reduce_any"
"tf.math.reduce_euclidean_norm","Computes the Euclidean norm of elements across dimensions of a tensor.","tf.math.reduce_euclidean_norm","https://www.tensorflow.org/api_docs/python/tf/math/reduce_euclidean_norm"
"tf.math.reduce_logsumexp","Computes log(sum(exp(elements across dimensions of a tensor))).","tf.math.reduce_logsumexp","https://www.tensorflow.org/api_docs/python/tf/math/reduce_logsumexp"
"tf.math.reduce_logsumexp","Computes log(sum(exp(elements across dimensions of a tensor))).","tf.math.reduce_logsumexp","https://www.tensorflow.org/api_docs/python/tf/math/reduce_logsumexp"
"tf.math.reduce_max","Computes tf.math.maximum of elements across dimensions of a tensor.","tf.math.reduce_max","https://www.tensorflow.org/api_docs/python/tf/math/reduce_max"
"tf.math.reduce_max","Computes tf.math.maximum of elements across dimensions of a tensor.","tf.math.reduce_max","https://www.tensorflow.org/api_docs/python/tf/math/reduce_max"
"tf.math.reduce_mean","Computes the mean of elements across dimensions of a tensor.","tf.math.reduce_mean","https://www.tensorflow.org/api_docs/python/tf/math/reduce_mean"
"tf.math.reduce_mean","Computes the mean of elements across dimensions of a tensor.","tf.math.reduce_mean","https://www.tensorflow.org/api_docs/python/tf/math/reduce_mean"
"tf.math.reduce_min","Computes the tf.math.minimum of elements across dimensions of a tensor.","tf.math.reduce_min","https://www.tensorflow.org/api_docs/python/tf/math/reduce_min"
"tf.math.reduce_min","Computes the tf.math.minimum of elements across dimensions of a tensor.","tf.math.reduce_min","https://www.tensorflow.org/api_docs/python/tf/math/reduce_min"
"tf.math.reduce_prod","Computes tf.math.multiply of elements across dimensions of a tensor.","tf.math.reduce_prod","https://www.tensorflow.org/api_docs/python/tf/math/reduce_prod"
"tf.math.reduce_prod","Computes tf.math.multiply of elements across dimensions of a tensor.","tf.math.reduce_prod","https://www.tensorflow.org/api_docs/python/tf/math/reduce_prod"
"tf.math.reduce_std","Computes the standard deviation of elements across dimensions of a tensor.","tf.math.reduce_std","https://www.tensorflow.org/api_docs/python/tf/math/reduce_std"
"tf.math.reduce_sum","Computes the sum of elements across dimensions of a tensor.","tf.math.reduce_sum","https://www.tensorflow.org/api_docs/python/tf/math/reduce_sum"
"tf.math.reduce_sum","Computes the sum of elements across dimensions of a tensor.","tf.math.reduce_sum","https://www.tensorflow.org/api_docs/python/tf/math/reduce_sum"
"tf.math.reduce_variance","Computes the variance of elements across dimensions of a tensor.","tf.math.reduce_variance","https://www.tensorflow.org/api_docs/python/tf/math/reduce_variance"
"tf.math.rint","Returns element-wise integer closest to x.","tf.math.rint","https://www.tensorflow.org/api_docs/python/tf/math/rint"
"tf.math.round","Rounds the values of a tensor to the nearest integer\, element-wise.","tf.math.round","https://www.tensorflow.org/api_docs/python/tf/math/round"
"tf.math.round","Rounds the values of a tensor to the nearest integer\, element-wise.","tf.math.round","https://www.tensorflow.org/api_docs/python/tf/math/round"
"tf.math.rsqrt","Computes reciprocal of square root of x element-wise.","tf.math.rsqrt","https://www.tensorflow.org/api_docs/python/tf/math/rsqrt"
"tf.math.scalar_mul","Multiplies a scalar times a Tensor or IndexedSlices object.","tf.math.scalar_mul","https://www.tensorflow.org/api_docs/python/tf/math/scalar_mul"
"tf.math.scalar_mul","Multiplies a scalar times a Tensor or IndexedSlices object.","tf.math.scalar_mul","https://www.tensorflow.org/api_docs/python/tf/math/scalar_mul"
"tf.math.segment_max","Computes the maximum along segments of a tensor.","tf.math.segment_max","https://www.tensorflow.org/api_docs/python/tf/math/segment_max"
"tf.math.segment_mean","Computes the mean along segments of a tensor.","tf.math.segment_mean","https://www.tensorflow.org/api_docs/python/tf/math/segment_mean"
"tf.math.segment_min","Computes the minimum along segments of a tensor.","tf.math.segment_min","https://www.tensorflow.org/api_docs/python/tf/math/segment_min"
"tf.math.segment_prod","Computes the product along segments of a tensor.","tf.math.segment_prod","https://www.tensorflow.org/api_docs/python/tf/math/segment_prod"
"tf.math.segment_sum","Computes the sum along segments of a tensor.","tf.math.segment_sum","https://www.tensorflow.org/api_docs/python/tf/math/segment_sum"
"tf.math.sigmoid","Computes sigmoid of x element-wise.","tf.math.sigmoid","https://www.tensorflow.org/api_docs/python/tf/math/sigmoid"
"tf.math.sigmoid","Computes sigmoid of x element-wise.","tf.math.sigmoid","https://www.tensorflow.org/api_docs/python/tf/math/sigmoid"
"tf.math.sign","Returns an element-wise indication of the sign of a number.","tf.math.sign","https://www.tensorflow.org/api_docs/python/tf/math/sign"
"tf.math.sign","Returns an element-wise indication of the sign of a number.","tf.math.sign","https://www.tensorflow.org/api_docs/python/tf/math/sign"
"tf.math.sin","Computes sine of x element-wise.","tf.math.sin","https://www.tensorflow.org/api_docs/python/tf/math/sin"
"tf.math.sin","Computes sine of x element-wise.","tf.math.sin","https://www.tensorflow.org/api_docs/python/tf/math/sin"
"tf.math.sinh","Computes hyperbolic sine of x element-wise.","tf.math.sinh","https://www.tensorflow.org/api_docs/python/tf/math/sinh"
"tf.math.sinh","Computes hyperbolic sine of x element-wise.","tf.math.sinh","https://www.tensorflow.org/api_docs/python/tf/math/sinh"
"tf.math.sobol_sample","Generates points from the Sobol sequence.","tf.math.sobol_sample","https://www.tensorflow.org/api_docs/python/tf/math/sobol_sample"
"tf.math.softplus","Computes elementwise softplus: softplus(x) = log(exp(x) + 1).","tf.math.softplus","https://www.tensorflow.org/api_docs/python/tf/math/softplus"
"tf.math.special.bessel_j0","Computes the Bessel j0 function of x element-wise.","tf.math.special.bessel_j0","https://www.tensorflow.org/api_docs/python/tf/math/special/bessel_j0"
"tf.math.special.bessel_j1","Computes the Bessel j1 function of x element-wise.","tf.math.special.bessel_j1","https://www.tensorflow.org/api_docs/python/tf/math/special/bessel_j1"
"tf.math.special.bessel_k0","Computes the Bessel k0 function of x element-wise.","tf.math.special.bessel_k0","https://www.tensorflow.org/api_docs/python/tf/math/special/bessel_k0"
"tf.math.special.bessel_k0e","Computes the Bessel k0e function of x element-wise.","tf.math.special.bessel_k0e","https://www.tensorflow.org/api_docs/python/tf/math/special/bessel_k0e"
"tf.math.special.bessel_k1","Computes the Bessel k1 function of x element-wise.","tf.math.special.bessel_k1","https://www.tensorflow.org/api_docs/python/tf/math/special/bessel_k1"
"tf.math.special.bessel_k1e","Computes the Bessel k1e function of x element-wise.","tf.math.special.bessel_k1e","https://www.tensorflow.org/api_docs/python/tf/math/special/bessel_k1e"
"tf.math.special.bessel_y0","Computes the Bessel y0 function of x element-wise.","tf.math.special.bessel_y0","https://www.tensorflow.org/api_docs/python/tf/math/special/bessel_y0"
"tf.math.special.bessel_y1","Computes the Bessel y1 function of x element-wise.","tf.math.special.bessel_y1","https://www.tensorflow.org/api_docs/python/tf/math/special/bessel_y1"
"tf.math.special.dawsn","Computes Dawson's integral of x element-wise.","tf.math.special.dawsn","https://www.tensorflow.org/api_docs/python/tf/math/special/dawsn"
"tf.math.special.expint","Computes the Exponential integral of x element-wise.","tf.math.special.expint","https://www.tensorflow.org/api_docs/python/tf/math/special/expint"
"tf.math.special.fresnel_cos","Computes Fresnel's cosine integral of x element-wise.","tf.math.special.fresnel_cos","https://www.tensorflow.org/api_docs/python/tf/math/special/fresnel_cos"
"tf.math.special.fresnel_sin","Computes Fresnel's sine integral of x element-wise.","tf.math.special.fresnel_sin","https://www.tensorflow.org/api_docs/python/tf/math/special/fresnel_sin"
"tf.math.special.spence","Computes Spence's integral of x element-wise.","tf.math.special.spence","https://www.tensorflow.org/api_docs/python/tf/math/special/spence"
"tf.math.sqrt","Computes element-wise square root of the input tensor.","tf.math.sqrt","https://www.tensorflow.org/api_docs/python/tf/math/sqrt"
"tf.math.sqrt","Computes element-wise square root of the input tensor.","tf.math.sqrt","https://www.tensorflow.org/api_docs/python/tf/math/sqrt"
"tf.math.square","Computes square of x element-wise.","tf.math.square","https://www.tensorflow.org/api_docs/python/tf/math/square"
"tf.math.square","Computes square of x element-wise.","tf.math.square","https://www.tensorflow.org/api_docs/python/tf/math/square"
"tf.math.squared_difference","Returns conj(x - y)(x - y) element-wise.","tf.math.squared_difference","https://www.tensorflow.org/api_docs/python/tf/math/squared_difference"
"tf.math.subtract","Returns x - y element-wise.","tf.math.subtract","https://www.tensorflow.org/api_docs/python/tf/math/subtract"
"tf.math.subtract","Returns x - y element-wise.","tf.math.subtract","https://www.tensorflow.org/api_docs/python/tf/math/subtract"
"tf.math.tan","Computes tan of x element-wise.","tf.math.tan","https://www.tensorflow.org/api_docs/python/tf/math/tan"
"tf.math.tan","Computes tan of x element-wise.","tf.math.tan","https://www.tensorflow.org/api_docs/python/tf/math/tan"
"tf.math.tanh","Computes hyperbolic tangent of x element-wise.","tf.math.tanh","https://www.tensorflow.org/api_docs/python/tf/math/tanh"
"tf.math.tanh","Computes hyperbolic tangent of x element-wise.","tf.math.tanh","https://www.tensorflow.org/api_docs/python/tf/math/tanh"
"tf.math.top_k","Finds values and indices of the k largest entries for the last dimension.","tf.math.top_k","https://www.tensorflow.org/api_docs/python/tf/math/top_k"
"tf.math.truediv","Divides x / y elementwise (using Python 3 division operator semantics).","tf.math.truediv","https://www.tensorflow.org/api_docs/python/tf/math/truediv"
"tf.math.truediv","Divides x / y elementwise (using Python 3 division operator semantics).","tf.math.truediv","https://www.tensorflow.org/api_docs/python/tf/math/truediv"
"tf.math.unsorted_segment_max","Computes the maximum along segments of a tensor.","tf.math.unsorted_segment_max","https://www.tensorflow.org/api_docs/python/tf/math/unsorted_segment_max"
"tf.math.unsorted_segment_mean","Computes the mean along segments of a tensor.","tf.math.unsorted_segment_mean","https://www.tensorflow.org/api_docs/python/tf/math/unsorted_segment_mean"
"tf.math.unsorted_segment_min","Computes the minimum along segments of a tensor.","tf.math.unsorted_segment_min","https://www.tensorflow.org/api_docs/python/tf/math/unsorted_segment_min"
"tf.math.unsorted_segment_prod","Computes the product along segments of a tensor.","tf.math.unsorted_segment_prod","https://www.tensorflow.org/api_docs/python/tf/math/unsorted_segment_prod"
"tf.math.unsorted_segment_sqrt_n","Computes the sum along segments of a tensor divided by the sqrt(N).","tf.math.unsorted_segment_sqrt_n","https://www.tensorflow.org/api_docs/python/tf/math/unsorted_segment_sqrt_n"
"tf.math.unsorted_segment_sum","Computes the sum along segments of a tensor.","tf.math.unsorted_segment_sum","https://www.tensorflow.org/api_docs/python/tf/math/unsorted_segment_sum"
"tf.math.xdivy","Returns 0 if x == 0\, and x / y otherwise\, elementwise.","tf.math.xdivy","https://www.tensorflow.org/api_docs/python/tf/math/xdivy"
"tf.math.xlog1py","Compute x * log1p(y).","tf.math.xlog1py","https://www.tensorflow.org/api_docs/python/tf/math/xlog1py"
"tf.math.xlogy","Returns 0 if x == 0\, and x * log(y) otherwise\, elementwise.","tf.math.xlogy","https://www.tensorflow.org/api_docs/python/tf/math/xlogy"
"tf.math.zero_fraction","Returns the fraction of zeros in value.","tf.math.zero_fraction","https://www.tensorflow.org/api_docs/python/tf/math/zero_fraction"
